Order Type,Quantity,Price,Property Link,Order ID,Expire At,Created At
Sell,2,63.0,https://lofty.ai/property_deal/01FN7VZB6DXAB3CBENQV1CHFQD,01HSZHRRMFG7XAV3D2T34MWVTS,1714117936985,1711529577277
Sell,91,60.76,https://lofty.ai/property_deal/01FMDJ818RZTM1WQEKN9Z7GXGY,01HSVX60SSM7ZPM6S08EE9D34D,1713999299010,1711407328582
Sell,2,60.5,https://lofty.ai/property_deal/01HCQN2N7KN3JNA3VF9DTR6X33,01HR5F8H6ACNCNQQRV3F7MFDC3,1712169141856,1709580790123
Sell,100,60.0,https://lofty.ai/property_deal/01HQPBRGHMGY6J768GPKRRRWG2,01HT8MPJP50WPDHK8X81T2ZD41,1714426602938,1711834642163
Sell,1,60.0,https://lofty.ai/property_deal/01G4BMJE4911TXDAHY873G33ZZ,01HRE392SA5EFXRPKNTWBY1FTW,1712458577302,1709870217095
Sell,6,60.0,https://lofty.ai/property_deal/01HCQN2N7KN3JNA3VF9DTR6X33,01HRJKCRP6J36XTF2Y9Q2P39YC,1712609660415,1710021332003
Sell,427,60.0,https://lofty.ai/property_deal/01FXGSDYWKS8M6XQ5SY5XMT097,01HS955CWGNVPAGXBGBGKENFXE,1713370131611,1710778163434
Sell,457,59.99,https://lofty.ai/property_deal/01FHR5PK90GXRD3T56A1MXWYQT,01HS95GB3PQ4PTAX920KQE134F,1713370491846,1710778521170
Sell,2,59.93,https://lofty.ai/property_deal/01FDH2AHH5YWYGFBJN1QVG69KQ,01HSKBT9KVCPZ6PN77B6C9M5K0,1713712644186,1711120681465
Sell,2,59.31,https://lofty.ai/property_deal/01FG8BB94G8P6PYYW7YM9BVBMG,01HRFS8A6FKT6E8EQEX1FSB77J,1712515169801,1709926812735
Sell,210,59.12,https://lofty.ai/property_deal/01FVJM79JJ3YZW0WZ10WHSTBQ4,01HS962EMN111ZEC3GVSDRPWS2,1713371084892,1710779114416
Sell,2,59.07,https://lofty.ai/property_deal/01FE2DFK3B1JMJK6GC37NZ9521,01HSKBX54Y6N9371DNP5PDZ1TX,1713712742328,1711120776131
Sell,6,59.04,https://lofty.ai/property_deal/01F9YN2XC891JSZ1S7M63MBNVX,01HSGYA9JAWM2Y7WR0CWW1BSYP,1713631382642,1711039418394
Sell,24,59.0,https://lofty.ai/property_deal/01G4BMJE4911TXDAHY873G33ZZ,01HSF63J9VM21VQ0AE37TQZMXJ,1713572440996,1710980476842
Sell,12,59.0,https://lofty.ai/property_deal/01GA2HQA2RAWY2MPR5FDVJGDRM,01HRN6M6F8QF17S96BQT5D6CHH,1712700563927,1710108606715
Sell,26,59.0,https://lofty.ai/property_deal/01G5AHV0PBN3DN6DYYQ3Q4XCT3,01HSF617P258S5NVM83F5YZKEJ,1713572358971,1710980402621
Sell,100,58.99,https://lofty.ai/property_deal/01G4BMJE4911TXDAHY873G33ZZ,01HSKNN8P3MASB4T0FYV3QYYV5,1713722969496,1711131003697
Sell,3,58.71,https://lofty.ai/property_deal/01FDTMH0KXNHE870B7T8KMW7V9,01HSKBV6WFRP88Q065B081MDX5,1713712676097,1711120713017
Sell,1,58.69,https://lofty.ai/property_deal/01FKKH0XY0RTNV2B74JVAEQJXX,01HRN2XQVYQJVWATBV0JDAHBE3,1712696687989,1710104725559
Sell,2,58.53,https://lofty.ai/property_deal/01FH3DDBK4CFFSNGN65PZB5ZGH,01HRBGST3B4RHRJ54DA6FMB7XY,1712375685959,1709783731987
Sell,31,58.17,https://lofty.ai/property_deal/01FPTZDRS93ZZCZG8GB2A24SJD,01HS40YS7W05V5Q5HD1BKX60XE,1713197939646,1710605979071
Sell,2,58.06,https://lofty.ai/property_deal/01FDH2AHH5YWYGFBJN1QVG69KQ,01HRDX1XK90TBSZF5V8F5BDCMC,1712452033309,1709863690654
Sell,1,57.86,https://lofty.ai/property_deal/01FDTMH0KXNHE870B7T8KMW7V9,01HRN2P572YFKSJQ0RCYG6HKYD,1712696441954,1710104476075
Sell,2,57.62,https://lofty.ai/property_deal/01FHV4VKVX95QJT2MMJABTTJMM,01HTCX9T3D7TBND1BKY9Y5PP14,1714569832967,1711977877347
Sell,7,57.38,https://lofty.ai/property_deal/01FNA2XERVE2KF27MBW9PCAABG,01HSEG89B1Q9NTH8NKS9ZNGBK5,1713549533956,1710957564301
Sell,1,57.31,https://lofty.ai/property_deal/01FG4NWXGEN87QTSA1RR3QWZKZ,01HS530591FTRC2ZBWDVNC16XR,1713233636417,1710641676014
Sell,1,57.09,https://lofty.ai/property_deal/01FFGJ6KV1AP234NKH4ZBQ8N13,01HRN2ZQE3BZ737SQT1P3W421J,1712696751604,1710104791345
Sell,7,57.07,https://lofty.ai/property_deal/01FJ37T1FMS1ADNHFG8QHD2DPS,01HRBEB5MGHN21KKG8TV2J612P,1712369506358,1709781155079
Sell,6,57.03,https://lofty.ai/property_deal/01FGPR6RH69YDGKAMRTPE6XNBE,01HRMBC0P12A41X4SKSW5SXZSB,1712671982339,1710080026833
Sell,8,57.0,https://lofty.ai/property_deal/01FBJD5D0H729QC0DZK67RSA3J,01HSCP8C2T86HEWS8TH9P8NWXJ,1713488712385,1710896748320
Sell,5,56.94,https://lofty.ai/property_deal/01FGMG8MRDHVQCW9RBY4VTCREY,01HRZWCX3M9KEYCNH16CM02NGM,1713058921073,1710466981446
Sell,1,56.61,https://lofty.ai/property_deal/01FNWTCSMS7ZN9C14FRVZ64RSX,01HSKC3CYHRFT9M6VFF0ZY6FA4,1713712937908,1711120980122
Sell,3,56.03,https://lofty.ai/property_deal/01GJKGAA5G228DY298ZJ0XFY88,01HR4VPMEG66TA0KZMP50FEH41,1712148646286,1709560281400
Sell,50,56.0,https://lofty.ai/property_deal/01HQPBRGHMGY6J768GPKRRRWG2,01HT8MNGH4V56TT6TPSST41QR8,1714426573021,1711834605095
Sell,10,56.0,https://lofty.ai/property_deal/01HAW7JQ4TGDEPM7WS82A8WKWN,01HRB6QXA4D9RYFSPSZ0N80ND3,1712361545378,1709773182805
Sell,1,56.0,https://lofty.ai/property_deal/01FBJD5D0H729QC0DZK67RSA3J,01HSCP3VQMCAYD33GDTYH0V9TK,1713488533348,1710896601708
Sell,23,56.0,https://lofty.ai/property_deal/01FNEZC3W9TXWMWDGQPC4FFMTZ,01HSM6XKZZB4PTQHMH1NGN8XXS,1713741056866,1711149104583
Sell,77,55.99,https://lofty.ai/property_deal/01FPTZDRS93ZZCZG8GB2A24SJD,01HS96EZ4WNC10SNNRSKDFMVJN,1713371483918,1710779525912
Sell,4,55.78,https://lofty.ai/property_deal/01FRRVNC2Z49RXE8Q8DKE839KR,01HTCX30D51Q7C299WT5VAGX0Z,1714569613300,1711977654260
Sell,4,55.5,https://lofty.ai/property_deal/01G50DXDHMHTJZARXGES606T9R,01HRZ9PKF8AT6K4S0BWJ7A9WWR,1713039309878,1710447377228
Sell,1,55.48,https://lofty.ai/property_deal/01FMTB24EZ6T1BZ1Q5S5JJ5JWC,01HT8WZ5YBZRW1SNGQ3M0BC9K6,1714435255762,1711843311026
Sell,2,55.35,https://lofty.ai/property_deal/01FJ0V9E5W530JWHK57PF0MZMH,01HS87XBBTZSW2JY9ZQHFSK6WD,1713339429236,1710747494074
Sell,149,55.33,https://lofty.ai/property_deal/01FMR7NN4VTT9E9WFH8G32E7XY,01HRN2TJ5Y72SC56TGRPJWQDRQ,1712696586271,1710104620157
Sell,200,55.32,https://lofty.ai/property_deal/01FMR7NN4VTT9E9WFH8G32E7XY,01HTGMJAKHAE5EGK608DJR7354,1714694906459,1712102939182
Sell,5,55.32,https://lofty.ai/property_deal/01FJ0V9E5W530JWHK57PF0MZMH,01HRCDQVYP55JE3DS3D1C18W2N,1712402430944,1709814076344
Sell,20,55.25,https://lofty.ai/property_deal/01FMDJ818RZTM1WQEKN9Z7GXGY,01HRFEDW1ADGN75PTWW7V72FJ6,1712503804143,1709915461114
Sell,1,55.25,https://lofty.ai/property_deal/01GP1H3FSS5RWZN9N42B9HXHF1,01HS8ZF89CETKJPSE63QPRK4TE,1713364164308,1710772193165
Sell,2,55.02,https://lofty.ai/property_deal/01FBSM84CT3RNTW13722P5FM5G,01HSKBPZ4ARPDC8X7KEZ0JS09A,1713712538325,1711120572752
Sell,22,55.0,https://lofty.ai/property_deal/01FMB6BRGYJDJ06P5G3XMF5XY5,01HRN669B93Z3RWX0J576T0EZG,1712700115360,1710108150674
Sell,10,55.0,https://lofty.ai/property_deal/01HQPBRGHMGY6J768GPKRRRWG2,01HT8MMEG829HBSKRT0MTBX9K1,1714426527299,1711834570513
Sell,1,55.0,https://lofty.ai/property_deal/01FXTVANKYY3HXR2J52Y3PF8VS,01HR6AAV5T1BGGRFKNCM9NXNSS,1712197533739,1709609178997
Sell,10,55.0,https://lofty.ai/property_deal/01HAW7JQ4TGDEPM7WS82A8WKWN,01HSKQJM6N3TBMF350HEAQKMJG,1713724964157,1711133014675
Sell,100,55.0,https://lofty.ai/property_deal/01FDD8E2MGZXX2WXT7D4T5ZRRK,01HTEBKC9PFMR0C0GYKW0XWH53,1714618381732,1712026426526
Sell,15,55.0,https://lofty.ai/property_deal/01HCQN2N7KN3JNA3VF9DTR6X33,01HT29M5ETG9ZRS1W713MZAB9G,1714213649806,1711621700044
Sell,12,55.0,https://lofty.ai/property_deal/01FEFADYB3PZG81EXEKSTCCMCV,01HRB2QKMZ95TR3CSYFDKXHCFS,1712357340446,1709768980441
Sell,2,54.76,https://lofty.ai/property_deal/01F9YN2XC891JSZ1S7M63MBNVX,01HT941961E4HA96FR9WJ5HDN0,1714442686561,1711850720239
Sell,378,54.41,https://lofty.ai/property_deal/01G8CBTQ5RHES6V70N19QNVSJN,01HRAVY3TAZXMNTDNJ90TBWYYH,1712350221568,1709761852644
Sell,10,54.0,https://lofty.ai/property_deal/01HQPBRGHMGY6J768GPKRRRWG2,01HT8MKB917JKPWYVRA64P0PWC,1714426506267,1711834536108
Sell,10,54.0,https://lofty.ai/property_deal/01FGMG8MRDHVQCW9RBY4VTCREY,01HRB2XR6HP2SST3D4E5FJ6G7C,1712357540032,1709769182012
Sell,10,53.84,https://lofty.ai/property_deal/01FRRVNC2Z49RXE8Q8DKE839KR,01HR81QBS9XAC6J7V15WTFSKNY,1712255610396,1709667260916
Sell,2,53.73,https://lofty.ai/property_deal/01FKVM5P0WS9JPMCDZ1GB1RQQG,01HR7M43CWVCBDHNMBV41HKAWC,1712241344579,1709653002011
Sell,2,53.67,https://lofty.ai/property_deal/01FBSM84CT3RNTW13722P5FM5G,01HRN2MM5238RVNAAEG0B2BRE4,1712696377924,1710104426884
Sell,7,53.5,https://lofty.ai/property_deal/01FGPR6RH69YDGKAMRTPE6XNBE,01HSM3MKWZ52Y2TA5Q8C9T86EH,1713737629483,1711145662280
Sell,4,53.33,https://lofty.ai/property_deal/01FBJD5D0H729QC0DZK67RSA3J,01HT30T21N37CPQJVMR6E3Y4YE,1714237978501,1711646012437
Sell,7,53.32,https://lofty.ai/property_deal/01FGVZAJ6DK5SJM3W4ECFGCZFY,01HT685WN56480WRV63WPZ4G89,1714346368396,1711754403779
Sell,180,53.3,https://lofty.ai/property_deal/01FBJD5D0H729QC0DZK67RSA3J,01HT3HPZZH3WBW50QZF6EH5TCW,1714255285710,1711663736699
Sell,315,53.26,https://lofty.ai/property_deal/01GEMZ1F8HDXDQPX3ZDFV1EZYS,01HR81SVFB2PDK9GVK1DYS0N0H,1712255702043,1709667341996
Sell,70,53.25,https://lofty.ai/property_deal/01GEMZ1F8HDXDQPX3ZDFV1EZYS,01HRZN029XX41EP28AK6WAPCMX,1713051190224,1710459220986
Sell,67,53.2,https://lofty.ai/property_deal/01FBJD5D0H729QC0DZK67RSA3J,01HTEBFK5XMZD9DYGHRSA1WQZP,1714618260122,1712026301279
Sell,1,53.19,https://lofty.ai/property_deal/01FN4YH4XH19G1T0QMSWYD1QAB,01HRN2SBBED1R1M57ZHQGKEE52,1712696527736,1710104582912
Sell,2,53.11,https://lofty.ai/property_deal/01FYA7B7ASPZ1C1K5Y7VVTNBJ8,01HR7KNTXP1R5AEEPNMC999KG4,1712240889561,1709652531685
Sell,2,53.0,https://lofty.ai/property_deal/01G8CBTQ5RHES6V70N19QNVSJN,01HRFHZ43VDJ118CCXH80MMYYS,1712507536509,1709919173999
Sell,65,53.0,https://lofty.ai/property_deal/01FHV4VKVX95QJT2MMJABTTJMM,01HRBEF19J4PQY9NSEJY8TEVS4,1712369650225,1709781282720
Sell,2,53.0,https://lofty.ai/property_deal/01HAW7JQ4TGDEPM7WS82A8WKWN,01HSW59CFMJ6S1RRFKWCC74FM8,1714007784065,1711415828340
Sell,12,52.95,https://lofty.ai/property_deal/01GEMZ1F8HDXDQPX3ZDFV1EZYS,01HSVJ735JM24H1WWJD24QG0S1,1713987781971,1711395829862
Sell,6,52.87,https://lofty.ai/property_deal/01FHE85W8EPCGPRDJAJMAFPSSP,01HR8EP2VN5W3NHS4AGR8ZMT7E,1712269215597,1709680850770
Sell,3,52.82,https://lofty.ai/property_deal/01FK4QMB4DJP66KNJDBFAKBZSP,01HS0VW40X4B0TVQKCD8J1EB7W,1713091915754,1710499985713
Sell,40,52.74,https://lofty.ai/property_deal/01FVJM79JJ3YZW0WZ10WHSTBQ4,01HRA3R6RXWJMKTJ22BSDKBQF5,1712324828788,1709736493946
Sell,172,52.68,https://lofty.ai/property_deal/01FWHNJ3BDWH2ND2XP27YZMWBS,01HS9639VDPD71E2VSATZ42H8X,1713371111232,1710779143235
Sell,2,52.63,https://lofty.ai/property_deal/01GEMZ1F8HDXDQPX3ZDFV1EZYS,01HRRY2EK2937WXV0MCF7P366Y,1712825654308,1710233855828
Sell,2,52.55,https://lofty.ai/property_deal/01FN7VZB6DXAB3CBENQV1CHFQD,01HRN2R99D4GZVYWJGSETEGWPH,1712696511148,1710104545405
Sell,9,52.35,https://lofty.ai/property_deal/01FG1XQG32PVZG5A5B6JHQDQZE,01HT0SHF3BF07B8KTP8JEN8RDC,1714163241564,1711571280381
Sell,20,52.25,https://lofty.ai/property_deal/01FMTB24EZ6T1BZ1Q5S5JJ5JWC,01HRFEM6QFHN7ZZQX9HMESDHZ1,1712504015495,1709915668894
Sell,3,52.24,https://lofty.ai/property_deal/01FMTB24EZ6T1BZ1Q5S5JJ5JWC,01HR68BGD6N5HR9HJSJY4WED08,1712195461407,1709607101751
Sell,442,52.23,https://lofty.ai/property_deal/01FMTB24EZ6T1BZ1Q5S5JJ5JWC,01HS95SNHD0TM2PNET6G8FC02E,1713370797296,1710778826328
Sell,98,52.0,https://lofty.ai/property_deal/01FJ37T1FMS1ADNHFG8QHD2DPS,01HTEC0D9ERCXFY9R3662XMZVA,1714618809614,1712026852406
Sell,1,52.0,https://lofty.ai/property_deal/01FHE85W8EPCGPRDJAJMAFPSSP,01HRDMZRTSE22XEV5YJFJQQ278,1712443593723,1709855230851
Sell,8,52.0,https://lofty.ai/property_deal/01FGMG8MRDHVQCW9RBY4VTCREY,01HRXC8HVN73B0AQ0GA3YRX6AE,1712974836067,1710382951199
Sell,2,52.0,https://lofty.ai/property_deal/01GEMZ1F8HDXDQPX3ZDFV1EZYS,01HRSY7KYHCR7NXRADY3HSC6KX,1712859536037,1710267578829
Sell,1,52.0,https://lofty.ai/property_deal/01FE2DFK3B1JMJK6GC37NZ9521,01HRB43XZS5XWYR7FQJW6S6TEW,1712358794975,1709770431125
Sell,136,52.0,https://lofty.ai/property_deal/01FDXK82G96GQS99G4F5TXRY27,01HTEBPWFHTFJN7QZRH0TVCNCG,1714618498116,1712026540572
Sell,40,52.0,https://lofty.ai/property_deal/01FXGSDYWKS8M6XQ5SY5XMT097,01HT05REXCSXKCTDNFD017JXX2,1714142474515,1711550538795
Sell,10,52.0,https://lofty.ai/property_deal/01FGVZAJ6DK5SJM3W4ECFGCZFY,01HRXCC70SE85XM3AEM0BG12XP,1712975025019,1710383072441
Sell,46,51.99,https://lofty.ai/property_deal/01FPTZDRS93ZZCZG8GB2A24SJD,01HT6S0YNMXYAAGFEX903V6D7C,1714364026737,1711772067928
Sell,4,51.93,https://lofty.ai/property_deal/01FHR5PK90GXRD3T56A1MXWYQT,01HT9481EQ9WA1MX4TCHNQ0N2E,1714442907070,1711850941897
Sell,31,51.91,https://lofty.ai/property_deal/01FN0KMRMBY5FYT24A8935ZZXM,01HR7P9RQJTJMC8FJMY6HV4A83,1712243637087,1709655280365
Sell,3,51.88,https://lofty.ai/property_deal/01G84AZATGYT3QBZY2G7F7HM0A,01HRDKTF2XEAM04YQP6KTYEPE2,1712442336264,1709854007076
Sell,3,51.87,https://lofty.ai/property_deal/01FJG0QAVSKK1MQWZ28XXVXSPB,01HR6865Y5SNW0QNT78T0DS8DJ,1712195273828,1709606928338
Sell,98,51.83,https://lofty.ai/property_deal/01G0T3MEVDY5D3T5J319CZ343N,01HS91C1YH0V196BS83QTK2H0Q,1713366156529,1710774184751
Sell,1,51.75,https://lofty.ai/property_deal/01FKVM5P0WS9JPMCDZ1GB1RQQG,01HRG219TE3TGDMP175XE4YDMZ,1712524318729,1709936021689
Sell,1,51.67,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HS98S7GX7PNY8HB3DS6ZDJYT,1713373864806,1710781957983
Sell,338,51.65,https://lofty.ai/property_deal/01FN4YH4XH19G1T0QMSWYD1QAB,01HS90GHTEMXZ3718C26RKK2XE,1713365255440,1710773284691
Sell,1,51.49,https://lofty.ai/property_deal/01FHE85W8EPCGPRDJAJMAFPSSP,01HRMSV0JSZYNJ28BPQKP25KJG,1712686713165,1710095197238
Sell,27,51.39,https://lofty.ai/property_deal/01FZVB1JA1GZNX05T32QG0883R,01HRV9TTC4JRSXXYTED8RYECKB,1712905243767,1710313296469
Sell,8,51.3,https://lofty.ai/property_deal/01GF3XG5EMM2K9VBR4C7YYWT6J,01HSRXMT9JJ80GTDMQP2S5KBE2,1713899107734,1711307149070
Sell,15,51.3,https://lofty.ai/property_deal/01FKZ6V2JVV5NB1BYGX1Q5BJFD,01HSRXJYMJFYT0DV1QD695RYW1,1713899045704,1711307088751
Sell,8,51.3,https://lofty.ai/property_deal/01FEFADYB3PZG81EXEKSTCCMCV,01HSRXGP7E1655138DA6QBF4J5,1713898971670,1711307013811
Sell,20,51.29,https://lofty.ai/property_deal/01FH96CJNWDCTGV6Y8PS4MZFSH,01HRAVQZ7FF5BDVN6S1PPVB96V,1712350020437,1709761651077
Sell,10,51.29,https://lofty.ai/property_deal/01FRTX6G4XCSGNA373W80AP7BG,01HRMHC007XKEVF2KZHN2SRX60,1712678274622,1710086316903
Sell,1,51.28,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HRYKEWTYR9TTEWC76SXSDVS0,1713015984912,1710424053540
Sell,4,51.25,https://lofty.ai/property_deal/01G4BMJE4911TXDAHY873G33ZZ,01HSY112VJV5EXFQY8K4VHZQ3S,1714070425431,1711478469812
Sell,7,51.02,https://lofty.ai/property_deal/01FHXGY78BHFZM2PK79F4JBZCS,01HSM3QDFW8BZZJ57KVNRQ54AE,1713737721601,1711145753693
Sell,71,51.0,https://lofty.ai/property_deal/01FGPR6RH69YDGKAMRTPE6XNBE,01HTEBT20JAR5BGS4CV56RAFG5,1714618605809,1712026645469
Sell,1,51.0,https://lofty.ai/property_deal/01FMR7NN4VTT9E9WFH8G32E7XY,01HSABSX7DRF0V54HFQSZYH718,1713410624443,1710818680757
Sell,2,51.0,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HSCPDZ83KVNNNGXF8WRBD817,1713488893059,1710896933228
Sell,1,51.0,https://lofty.ai/property_deal/01FRRVNC2Z49RXE8Q8DKE839KR,01HRXCK1VBBQMMSYDSEANHZBHY,1712975246382,1710383295609
Sell,6,51.0,https://lofty.ai/property_deal/01FNWTCSMS7ZN9C14FRVZ64RSX,01HRCPNSXNSHYPPK174E9HR2A1,1712411812275,1709823447955
Sell,44,51.0,https://lofty.ai/property_deal/01FGVZAJ6DK5SJM3W4ECFGCZFY,01HTEBXH04NDX5Q0YK6NMN3ZHF,1714618714552,1712026759294
Sell,3,50.8,https://lofty.ai/property_deal/01GE0CM20MNH70QYRC06M90W7K,01HTDC45DH6N31Z76K30D3MS0V,1714585375434,1711993421829
Sell,13,50.64,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HSGZERWWN1FJZ20V4Y44XSAA,1713632580925,1711040612133
Sell,4,50.56,https://lofty.ai/property_deal/01FMBAJS39T784QYDBVC03K0GR,01HTCX56N0BBBH5JHBQXRTQSAZ,1714569688429,1711977726419
Sell,8,50.5,https://lofty.ai/property_deal/01FEFADYB3PZG81EXEKSTCCMCV,01HRJVV25JD92SP18DFX6GN1X5,1712618538857,1710030189647
Sell,55,50.49,https://lofty.ai/property_deal/01FEFADYB3PZG81EXEKSTCCMCV,01HS96K84G38BX76VWNABFQQKR,1713371635533,1710779665805
Sell,10,50.26,https://lofty.ai/property_deal/01FKH3TZ7FWKFHZV5YB94HV0YM,01HR8ERBEZ3F92R8SQAN86NY9N,1712269292641,1709680925272
Sell,5,50.18,https://lofty.ai/property_deal/01FTEMSKZW56XHWQBSMN4X7ZMN,01HSPC93Z4HH2SZM90447BQGAG,1713813775521,1711221832478
Sell,11,50.1,https://lofty.ai/property_deal/01GE0CM20MNH70QYRC06M90W7K,01HRBEMB13AJG45PB0D6WC8XEQ,1712369817514,1709781456124
Sell,26,50.0,https://lofty.ai/property_deal/01FFDC3PKRN4ASNXB3RXNTMDME,01HSTYVP3ZBDZ1Y7GCEGARFNQJ,1713967484996,1711375531560
Sell,23,50.0,https://lofty.ai/property_deal/01FK4QMB4DJP66KNJDBFAKBZSP,01HTEC2Z70A6J9VY6M54HTTA8M,1714618895300,1712026936886
Sell,88,50.0,https://lofty.ai/property_deal/01HS93VNKAC0XQMATXNDY10J26,01HSKGXPTQTAM6NYRGP1VZHPY9,1713717970945,1711126041496
Sell,15,50.0,https://lofty.ai/property_deal/01FHXGY78BHFZM2PK79F4JBZCS,01HRCM39T1RRR7SXG467QV417N,1712409096400,1709820743482
Sell,864,50.0,https://lofty.ai/property_deal/01HJ4RS5TXHB8A3PE531FQYP9W,01HRDZZCEFQPET3NHVHRZFM3E7,1712455114333,1709866752290
Sell,1065,50.0,https://lofty.ai/property_deal/01HQVKYZA53QNGAW5XR6EF7ACV,01HRDK40WWVJ6SY0ZSN6QG0RSY,1712441633597,1709853271298
Sell,1,50.0,https://lofty.ai/property_deal/01GSRBSDRFKZXF2706VDNJQGMR,01HS9XXNKWZBN6M2090K620SJE,1713396074821,1710804122765
Sell,6,50.0,https://lofty.ai/property_deal/01FHV4VKVX95QJT2MMJABTTJMM,01HRWPD8DS77A2AQDFFTZN2907,1712951878537,1710360037869
Sell,2,50.0,https://lofty.ai/property_deal/01FZVB1JA1GZNX05T32QG0883R,01HRFCE65GW4N2ED03JA422MKY,1712501721826,1709913374656
Sell,8,50.0,https://lofty.ai/property_deal/01FH6Q057EZ7V0Y1WY2AQ7GVAR,01HRB328HHS23QZCWRNCAQK0F0,1712357688619,1709769329145
Sell,5,50.0,https://lofty.ai/property_deal/01FG9TK5697PHWZF3VA7KFPTVT,01HRK7SJQFZ9XZHBGTNE0XAGBX,1712631066040,1710042724269
Sell,4,50.0,https://lofty.ai/property_deal/01FHR5PK90GXRD3T56A1MXWYQT,01HRWP6344BYRGNANA2Q0HRVRB,1712951768082,1710359803569
Sell,15,50.0,https://lofty.ai/property_deal/01FMDJ818RZTM1WQEKN9Z7GXGY,01HRDK2FC4AKGRK99RD6EE1177,1712441568248,1709853222727
Sell,5,50.0,https://lofty.ai/property_deal/01GE0CM20MNH70QYRC06M90W7K,01HRZX2XZ88EY5PZY7RW0G5VJZ,1713059665220,1710467702467
Sell,1,50.0,https://lofty.ai/property_deal/01FM632J5ZX33231WGAPBAQW67,01HS8GE8G6J0BZ6TVH7FAFQD6M,1713348386874,1710756433632
Sell,959,50.0,https://lofty.ai/property_deal/01HP2GCJSK1VAAEQPK3Q45149H,01HSW3R4V4NKK16GYH0PW6MJ5H,1714006169469,1711414213199
Sell,20,50.0,https://lofty.ai/property_deal/01H1D1J1XT0J3CCA6S9K821Y10,01HTA1NQKMRN9FM8Z9CNS8RT4S,1714473728114,1711881800577
Sell,1,49.99,https://lofty.ai/property_deal/01FJ37T1FMS1ADNHFG8QHD2DPS,01HRMTEH61SBDSWY5AFGBJZ4X6,1712687807809,1710095838598
Sell,1,49.99,https://lofty.ai/property_deal/01FHV4VKVX95QJT2MMJABTTJMM,01HRMTAHHJ49YH2HG9NAS023TA,1712687675529,1710095708733
Sell,18,49.99,https://lofty.ai/property_deal/01FGMG8MRDHVQCW9RBY4VTCREY,01HRA7TS0WX6EXACEB0KB3A88Y,1712329140723,1709740771891
